source_command_id,source_param,target_command_id,target_param,condition_value,condition_expression,dep_type
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,SFSTORDAYSRULE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,SFCMRRULE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,CLOSEFILECOND,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,SFCDRSIZE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,CDRINTERV,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,CDRNUMBER,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,CDRATTIME,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,EMPTYFILE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,NAMINGRULE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,STARTSN,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,ENDSN,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,NUMSCHSN,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,PDDESTPATH,PotentialDup,该参数在“BIFILETYPE”配置为“PotentialDup”时为条件必选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,CDRSTORDELTASKSTARTTIME,AllCDRFiles,该参数在“BIFILETYPE”配置为“AllCDRFiles”时为条件可选参数。,intra_command
UNC:ADD CDRSTOR,BIFILETYPE,UNC:ADD CDRSTOR,CDRSTORDELTASKSLEEPTIME,AllCDRFiles,该参数在“BIFILETYPE”配置为“AllCDRFiles”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,ISSINGLEBI,UNC:LST CDRSTOR,FILETYPE,No,该参数在“ISSINGLEBI”配置为“No”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,ISSINGLEBI,UNC:LST CDRSTOR,BIFILETYPE,Yes,该参数在“ISSINGLEBI”配置为“Yes”时为条件可选参数。该功能暂不支持。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,AGID,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal” 或 “PotentialDup”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,MNAME,PotentialDup,该参数在“BIFILETYPE”配置为“PotentialDup”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,STORDAYS,Original,该参数在“BIFILETYPE”配置为“Original”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,STORDAYSRULE,Original,该参数在“BIFILETYPE”配置为“Original”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CMRRULE,Original,该参数在“BIFILETYPE”配置为“Original”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CDRSIZE,Original,该参数在“BIFILETYPE”配置为“Original”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,FSTORDAYS,FirstFinal,该参数在“BIFILETYPE”配置为“FirstFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,FSTORDAYSRULE,FirstFinal,该参数在“BIFILETYPE”配置为“FirstFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,FCMRRULE,FirstFinal,该参数在“BIFILETYPE”配置为“FirstFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CHLNAME,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,FILETYPE,UNC:LST CDRSTOR,SFSTORDAYS,SecondFinal,该参数在“FILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,BISFSTORDAYS,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。该功能暂不支持。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,SFSTORDAYSRULE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,SFCMRRULE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CLOSEFILECOND,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,SFCDRSIZE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CDRINTERV,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CDRNUMBER,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,CDRATTIME,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,EMPTYFILE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,NAMINGRULE,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,STARTSN,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,ENDSN,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:LST CDRSTOR,BIFILETYPE,UNC:LST CDRSTOR,NUMSCHSN,SecondFinal,该参数在“BIFILETYPE”配置为“SecondFinal”时为条件可选参数。,intra_command
UNC:MOD CDRMONITOR,ISSINGLEBI,UNC:MOD CDRMONITOR,CDRDISTRID,YES,该参数在“ISSINGLEBI”配置为“YES” 或 “NO”时为条件可选参数。暂不支持“ISSINGLEBI”配置为“YES”。,intra_command
UNC:MOD CDRMONITOR,ISSINGLEBI,UNC:MOD CDRMONITOR,ISCUSTOMDIR,NO,该参数在“ISSINGLEBI”配置为“NO”时为条件可选参数。,intra_command
UNC:MOD CDRMONITOR,ISCUSTOMDIR,UNC:MOD CDRMONITOR,MONSUBDIR,YES,该参数在“ISCUSTOMDIR”配置为“YES”时为条件可选参数。,intra_command
UNC:MOD CDRMONITOR,ISCUSTOMDIR,UNC:MOD CDRMONITOR,AGID,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:MOD CDRMONITOR,ISCUSTOMDIR,UNC:MOD CDRMONITOR,MNAME,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:MOD CDRMONITOR,ISCUSTOMDIR,UNC:MOD CDRMONITOR,CHLNAME,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:MOD CDRMONITOR,ISSINGLEBI,UNC:MOD CDRMONITOR,TIMEOUT,YES,该参数在“ISSINGLEBI”配置为“YES” 或 “NO”时为条件可选参数。暂不支持“ISSINGLEBI”配置为“YES”。,intra_command
UNC:ADD CDRMONITOR,ISSINGLEBI,UNC:ADD CDRMONITOR,ISCUSTOMDIR,NO,该参数在“ISSINGLEBI”配置为“NO”时为条件可选参数。,intra_command
UNC:ADD CDRMONITOR,ISCUSTOMDIR,UNC:ADD CDRMONITOR,MONSUBDIR,YES,该参数在“ISCUSTOMDIR”配置为“YES”时为条件必选参数。,intra_command
UNC:ADD CDRMONITOR,ISCUSTOMDIR,UNC:ADD CDRMONITOR,AGID,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件必选参数。,intra_command
UNC:ADD CDRMONITOR,ISCUSTOMDIR,UNC:ADD CDRMONITOR,MNAME,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:ADD CDRMONITOR,ISCUSTOMDIR,UNC:ADD CDRMONITOR,CHLNAME,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:ADD CDRMONITOR,ISSINGLEBI,UNC:ADD CDRMONITOR,TIMEOUT,YES,该参数在“ISSINGLEBI”配置为“YES” 或 “NO”时为条件可选参数。暂不支持“ISSINGLEBI”配置为“YES”。,intra_command
UNC:LST CDRMONITOR,ISSINGLEBI,UNC:LST CDRMONITOR,CDRDISTRID,YES,该参数在“ISSINGLEBI”配置为“YES” 或 “NO”时为条件可选参数。暂不支持“ISSINGLEBI”配置为“YES”。,intra_command
UNC:LST CDRMONITOR,ISSINGLEBI,UNC:LST CDRMONITOR,ISCUSTOMDIR,NO,该参数在“ISSINGLEBI”配置为“NO”时为条件可选参数。,intra_command
UNC:LST CDRMONITOR,ISCUSTOMDIR,UNC:LST CDRMONITOR,MONSUBDIR,YES,该参数在“ISCUSTOMDIR”配置为“YES”时为条件可选参数。,intra_command
UNC:LST CDRMONITOR,ISCUSTOMDIR,UNC:LST CDRMONITOR,AGID,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:LST CDRMONITOR,ISCUSTOMDIR,UNC:LST CDRMONITOR,MNAME,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:LST CDRMONITOR,ISCUSTOMDIR,UNC:LST CDRMONITOR,CHLNAME,NO,该参数在“ISCUSTOMDIR”配置为“NO”时为条件可选参数。,intra_command
UNC:LST CDRMONITOR,ISSINGLEBI,UNC:LST CDRMONITOR,TIMEOUT,YES,该参数在“ISSINGLEBI”配置为“YES” 或 “NO”时为条件可选参数。暂不支持“ISSINGLEBI”配置为“YES”。,intra_command
UNC:DSP RESTOMMCTX,,UNC:DSP RESTOMMCTX,IMSI,,"此参数在
“查询方式”
设置为
“IMSI(指定IMSI)”
后生效。",intra_command_unparsed
UNC:DSP RESTOMMCTX,,UNC:DSP RESTOMMCTX,STMSI,,"此参数在
“查询方式”
设置为
“STMSI(指定S-TMSI)”
后生效。",intra_command_unparsed
UNC:DSP RESTOMMCTX,,UNC:DSP RESTOMMCTX,IMEI,,"此参数在
“查询方式”
设置为
“IMEI(指定IMEI)”
后生效。",intra_command_unparsed
UNC:DSP RESTOSMCTX,,UNC:DSP RESTOSMCTX,IMSI,,"该参数在
“查询方式”
参数配置为
“IMSI（指定IMSI）”
时有效。",intra_command_unparsed
UNC:DSP RESTOSMCTX,,UNC:DSP RESTOSMCTX,STMSI,,"该参数在
“查询方式”
参数配置为
“STMSI（指定S-TMSI）”
时有效。",intra_command_unparsed
UNC:DSP RESTOSMCTX,,UNC:DSP RESTOSMCTX,IMEI,,"该参数在
“查询方式”
参数配置为
“IMEI（指定IMEI）”
后生效。",intra_command_unparsed
UNC:DSP RESTOSMCTX,,UNC:DSP RESTOSMCTX,BEARIDORNSAPI,,"该参数在
“显示类型”
设置为
“BYBEARID/NSAPI（承载标识/网络层业务接入点标识）”
后生效。",intra_command_unparsed
UNC:DSP RESTOSMCTX,,UNC:DSP RESTOSMCTX,CTXID,,"该参数在
“显示类型”
设置为
“BYCTXID（上下文标识）”
后生效",intra_command_unparsed
UNC:RMV SDAPLE,,UNC:RMV SDAPLE,INDEX,,"该参数在
“删除方式”
参数配置为
“BYINDEX(BY INDEX)”
后生效",intra_command_unparsed
UNC:RMV SDAPLE,,UNC:RMV SDAPLE,IPTYPE,,"该参数在
“删除方式”
参数配置为
“BYIP(BY IP)”
后生效",intra_command_unparsed
UNC:RMV SDAPLE,,UNC:RMV SDAPLE,LEIPV4,,"该参数在
“IP地址类型”
参数配置为
“TPTADDR_TYPE_IPV4(IPV4)”
后生效。",intra_command_unparsed
UNC:RMV SDAPLE,,UNC:RMV SDAPLE,LEIPV6,,"该参数在
“IP地址类型”
参数配置为
“TPTADDR_TYPE_IPV6(IPV6)”
后生效。",intra_command_unparsed
UNC:ADD SDAPLE,,UNC:ADD SDAPLE,LEIPV4,,该参数在“IP地址类型”参数配置为“TPTADDR_TYPE_IPV4(IPV4)”后生效。,intra_command_unparsed
UNC:ADD SDAPLE,,UNC:ADD SDAPLE,LEIPV6,,该参数在“IP地址类型”参数配置为“TPTADDR_TYPE_IPV6(IPV6)”后生效。,intra_command_unparsed
UNC:LST SDAPLE,,UNC:LST SDAPLE,LEIPV4,,该参数在“IP地址类型”参数配置为“TPTADDR_TYPE_IPV4(IPV4)”后生效。,intra_command_unparsed
UNC:LST SDAPLE,,UNC:LST SDAPLE,LEIPV6,,该参数在“IP地址类型”参数配置为“TPTADDR_TYPE_IPV6(IPV6)”后生效。,intra_command_unparsed
UNC:DSP SDAPLNK,,UNC:DSP SDAPLNK,PEERMMEC,,"此参数在
“查询范围”
参数配置为
“SPECIFIED_MME(指定对端MME)”
后生效。",intra_command_unparsed
UNC:DSP SDAPLNK,,UNC:DSP SDAPLNK,RUNAME,,"该参数在
“指定进程”
参数配置为
“SPECIFIED(指定)”
后生效。",intra_command_unparsed
UNC:DSP SDAPLNK,,UNC:DSP SDAPLNK,PRON,,"该参数在
“指定进程”
参数配置为
“SPECIFIED(指定)”
后生效。",intra_command_unparsed
UNC:TST SDUPPATH,,UNC:TST SDUPPATH,LOCIPV4ADDR,,"当
“IP地址类型”
设置为
“IPV4（IPV4）”
时此参数有效。",intra_command_unparsed
UNC:TST SDUPPATH,,UNC:TST SDUPPATH,PEERIPV4ADDR,,"当
“IP地址类型”
设置为
“IPV4（IPV4）”
时此参数有效。",intra_command_unparsed
UNC:TST SDUPPATH,,UNC:TST SDUPPATH,LOCIPV6ADDR,,"当
“IP地址类型”
设置为
“IPV6（IPV6）”
时此参数有效。",intra_command_unparsed
UNC:TST SDUPPATH,,UNC:TST SDUPPATH,PEERIPV6ADDR,,"当
“IP地址类型”
设置为
“IPV6（IPV6）”
时此参数有效。",intra_command_unparsed
UNC:MOD SERVICEIPMCR,,UNC:MOD SERVICEIPMCR,SERVICEIPV4,,"该参数在
“IP版本”
配置为
“IPv4(IPv4地址)”
后生效。",intra_command_unparsed
UNC:MOD SERVICEIPMCR,,UNC:MOD SERVICEIPMCR,SERVICEIPV6,,"该参数在
“IP版本”
配置为
“IPv6(IPv6地址)”
后生效。",intra_command_unparsed
UNC:MOD SERVICEIPMCR,,UNC:MOD SERVICEIPMCR,IPV6MTU,,该参数在“IP版本”参数配置为“IPv6地址”后生效。,intra_command_unparsed
UNC:RMV SERVICEIPMCR,,UNC:RMV SERVICEIPMCR,SERVICEIPV4,,"该参数在
“IP版本”
配置为
“IPv4(IPv4地址)”
后生效。",intra_command_unparsed
UNC:RMV SERVICEIPMCR,,UNC:RMV SERVICEIPMCR,SERVICEIPV6,,"该参数在
“IP版本”
配置为
“IPv6(IPv6地址)”
后生效。",intra_command_unparsed
UNC:ADD SERVICEIPMCR,,UNC:ADD SERVICEIPMCR,SERVICEIPV4,,"该参数在
“IP版本”
配置为
“IPv4(IPv4地址)”
后生效。",intra_command_unparsed
UNC:ADD SERVICEIPMCR,,UNC:ADD SERVICEIPMCR,SERVICEIPV6,,"该参数在
“IP版本”
配置为
“IPv6(IPv6地址)”
后生效。",intra_command_unparsed
UNC:ADD SERVICEIPMCR,,UNC:ADD SERVICEIPMCR,IPV6MTU,,该参数在“IP版本”参数配置为“IPv6地址”后生效。,intra_command_unparsed
UNC:DSP SERVICEIPMCR,,UNC:DSP SERVICEIPMCR,SERVICEIPV4,,"该参数在
**IP版本**
配置为“IPv4(IPv4地址)”后生效。",intra_command_unparsed
UNC:DSP SERVICEIPMCR,,UNC:DSP SERVICEIPMCR,SERVICEIPV6,,"该参数在
**IP版本**
配置为“IPv6(IPv6地址)”后生效。",intra_command_unparsed
UNC:LST SERVICEIPMCR,,UNC:LST SERVICEIPMCR,SERVICEIPV4,,"该参数在
“IP版本”
配置为
“IPv4(IPv4地址)”
后生效。",intra_command_unparsed
UNC:LST SERVICEIPMCR,,UNC:LST SERVICEIPMCR,SERVICEIPV6,,"该参数在
“IP版本”
配置为
“IPv6(IPv6地址)”
后生效。",intra_command_unparsed
UNC:DSP IPINFOMCR,,UNC:DSP IPINFOMCR,MODULT,,"该参数在
“模块类型”
设置为
“STAT(STAT)”
时有效。",intra_command_unparsed
UNC:MOD DSCPPRIMCR,,UNC:MOD DSCPPRIMCR,DSCPV,,"该参数在
“选择操作类型”
设置为
“DSCP(DSCP映射关系)”
时生效。",intra_command_unparsed
UNC:MOD DSCPPRIMCR,,UNC:MOD DSCPPRIMCR,MAPPRI,,"该参数在
“选择操作类型”
设置为
“DSCP(DSCP映射关系)”
时生效。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,MSGTP,,"该参数在
“接口类型”
为
“GTP_PROTOCOL_SIGNALING(使用GTP协议的接口的信令消息)”
时配置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,SNDCP2GTP_DATA_DSCP,,"仅在
“数据DSCP使用策略”
为
“TRANSFER(透传DSCP值)”
时，2G数据上行报文在Gn/Gp接口填写的DSCP等于本参数的设置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,CCDSCP,,"该参数在
“数据DSCP使用策略”
为
“MODIFY(修改DSCP值)”
时配置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,SCDSCP,,"该参数在
“数据DSCP使用策略”
为
“MODIFY(修改DSCP值)”
时配置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,ICTHP1DSCP,,"该参数在
“数据DSCP使用策略”
为
“MODIFY(修改DSCP值)”
时配置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,ICTHP2DSCP,,"该参数在
“数据DSCP使用策略”
为
“MODIFY(修改DSCP值)”
时配置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,ICTHP3DSCP,,"该参数在
“数据DSCP使用策略”
为
“MODIFY(修改DSCP值)”
时配置。",intra_command_unparsed
UNC:SET IFDSCPMCR,,UNC:SET IFDSCPMCR,BCDSCP,,"该参数在
“数据DSCP使用策略”
为
“MODIFY(修改DSCP值)”
时配置。",intra_command_unparsed
UNC:DSP SCEFMONINFO,,UNC:DSP SCEFMONINFO,IMSI,,"该参数在
“查询方式”
配置为
“BYIMSI(指定IMSI)”
后生效。",intra_command_unparsed
UNC:DSP SCEFMONINFO,,UNC:DSP SCEFMONINFO,MSISDN,,"该参数在
“查询方式”
配置为
“BYMSISDN(指定MSISDN)”
后生效。",intra_command_unparsed
UNC:DSP IPNSVC,,UNC:DSP IPNSVC,LIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:DSP IPNSVC,,UNC:DSP IPNSVC,LIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:DSP IPNSVC,,UNC:DSP IPNSVC,RIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:DSP IPNSVC,,UNC:DSP IPNSVC,RIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:MOD GBIPRMTENDPT,,UNC:MOD GBIPRMTENDPT,RIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:MOD GBIPRMTENDPT,,UNC:MOD GBIPRMTENDPT,RIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:RMV GBIPRMTENDPT,,UNC:RMV GBIPRMTENDPT,RIPV4,,"该参数在
“IP地址类型”
设置为
“IPv4(IPv6)”
时才生效。",intra_command_unparsed
UNC:RMV GBIPRMTENDPT,,UNC:RMV GBIPRMTENDPT,RIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:ADD GBIPRMTENDPT,,UNC:ADD GBIPRMTENDPT,RIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:ADD GBIPRMTENDPT,,UNC:ADD GBIPRMTENDPT,RIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:LST GBIPRMTENDPT,,UNC:LST GBIPRMTENDPT,RIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:LST GBIPRMTENDPT,,UNC:LST GBIPRMTENDPT,RIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:MOD GBIPLOCENDPT,,UNC:MOD GBIPLOCENDPT,LIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:MOD GBIPLOCENDPT,,UNC:MOD GBIPLOCENDPT,LIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:RMV GBIPLOCENDPT,,UNC:RMV GBIPLOCENDPT,LIPV4,,"该参数在
“IP地址类型”
为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:RMV GBIPLOCENDPT,,UNC:RMV GBIPLOCENDPT,LIPV6,,"该参数在
“IP地址类型”
为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:ADD GBIPLOCENDPT,,UNC:ADD GBIPLOCENDPT,LIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:ADD GBIPLOCENDPT,,UNC:ADD GBIPLOCENDPT,LIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:LST GBIPLOCENDPT,,UNC:LST GBIPLOCENDPT,LIPV4,,"该参数在
“IP地址类型”
设置为
“IPV4(IPv4)”
时才生效。",intra_command_unparsed
UNC:LST GBIPLOCENDPT,,UNC:LST GBIPLOCENDPT,LIPV6,,"该参数在
“IP地址类型”
设置为
“IPV6(IPv6)”
时才生效。",intra_command_unparsed
UNC:MOD BSSIDFORNSEI,,UNC:MOD BSSIDFORNSEI,BSSID,,"该参数在
“BSSID与NSEI的对应关系”
为
“NSEI_MAP_SPECIFIC_BSSID(指定BSSID)”
时配置",intra_command_unparsed
UNC:ADD BSSIDFORNSEI,,UNC:ADD BSSIDFORNSEI,BSSID,,"该参数在
“BSSID与NSEI的对应关系”
为
“NSEI_MAP_SPECIFIC_BSSID(指定BSSID)”
时配置",intra_command_unparsed
UNC:RMV GBEPPOOL,,UNC:RMV GBEPPOOL,IPV4,,"该参数在
“ IP类型 ”
设置为
“IPV4(IPv4)”
时生效。",intra_command_unparsed
UNC:RMV GBEPPOOL,,UNC:RMV GBEPPOOL,IPV6,,"该参数在
“ IP类型 ”
设置为
“IPV6(IPv6)”
时生效。",intra_command_unparsed
UNC:ADD GBEPPOOL,,UNC:ADD GBEPPOOL,IPV4,,- 该参数在“ IP类型 ”设置为“IPV4(IPv4)”时生效。,intra_command_unparsed
UNC:ADD GBEPPOOL,,UNC:ADD GBEPPOOL,IPV6,,- 该参数在“ IP类型 ”设置为“IPV6(IPv6)”时生效。,intra_command_unparsed
UNC:LST GBEPPOOL,,UNC:LST GBEPPOOL,IPV4,,"该参数在
“ IP类型 ”
设置为
“IPV4(IPv4)”
时生效。",intra_command_unparsed
UNC:LST GBEPPOOL,,UNC:LST GBEPPOOL,IPV6,,"该参数在
“ IP类型 ”
设置为
“IPV6(IPv6)”
时生效。",intra_command_unparsed
UNC:MOD GBNSEGRP,,UNC:MOD GBNSEGRP,PARAINDEX,,"该参数已在
[**ADD GBNSECFGPARA**](../NSE属性模板管理/增加NSE属性模板(ADD GBNSECFGPARA)_26146004.md)
中添加。",intra_command_unparsed
