command_id,object_name,relation_type
UDG:ADD EXTENDEDFILTER,EXTENDEDFILTER,creates
UDG:LST EXTENDEDFILTER,EXTENDEDFILTER,operates_on
UDG:MOD EXTENDPOLICY,EXTENDPOLICY,modifies
UDG:RMV EXTENDPOLICY,EXTENDPOLICY,deletes
UDG:ADD EXTENDPOLICY,EXTENDPOLICY,creates
UDG:LST EXTENDPOLICY,EXTENDPOLICY,operates_on
UDG:MOD EXTENDPROP,EXTENDPROP,modifies
UDG:RMV EXTENDPROP,EXTENDPROP,deletes
UDG:ADD EXTENDPROP,EXTENDPROP,creates
UDG:LST EXTENDPROP,EXTENDPROP,operates_on
UNC:MOD EXTENDQCIMAP,EXTENDQCIMAP,modifies
UNC:RMV EXTENDQCIMAP,EXTENDQCIMAP,deletes
UNC:ADD EXTENDQCIMAP,EXTENDQCIMAP,creates
UNC:LST EXTENDQCIMAP,EXTENDQCIMAP,operates_on
UNC:LST EXTENQCIATTR,EXTENQCIATTR,operates_on
UNC:SET EXTENQCIATTR,EXTENQCIATTR,sets
UDG:DSP EXTERDBFILTER,EXTERDBFILTER,operates_on
UDG:LOD EXTERNALDB,EXTERNALDB,operates_on
UDG:RMV EXTERNALDB,EXTERNALDB,deletes
UDG:DSP EXTERNALDB,EXTERNALDB,operates_on
UDG:SET EXTOTTMATCHSW,EXTOTTMATCHSW,sets
UDG:LST EXTOTTMATCHSW,EXTOTTMATCHSW,operates_on
UNC:MOD EXTRFSP,EXTRFSP,modifies
UNC:RMV EXTRFSP,EXTRFSP,deletes
UNC:ADD EXTRFSP,EXTRFSP,creates
UNC:LST EXTRFSP,EXTRFSP,operates_on
UDG:DSP FABDIAGINFO,FABDIAGINFO,operates_on
UNC:DSP FABDIAGINFO,FABDIAGINFO,operates_on
UDG:LST FABDIAGPARA,FABDIAGPARA,operates_on
UDG:SET FABDIAGPARA,FABDIAGPARA,sets
UNC:LST FABDIAGPARA,FABDIAGPARA,operates_on
UNC:SET FABDIAGPARA,FABDIAGPARA,sets
UDG:DSP FABPORTSUBDTL,FABPORTSUBDTL,operates_on
UNC:DSP FABPORTSUBDTL,FABPORTSUBDTL,operates_on
UDG:LST FABRICINALARMCFG,FABRICINALARMCFG,operates_on
UDG:SET FABRICINALARMCFG,FABRICINALARMCFG,sets
UNC:LST FABRICINALARMCFG,FABRICINALARMCFG,operates_on
UNC:SET FABRICINALARMCFG,FABRICINALARMCFG,sets
UDG:LST FABRICINSWITCH,FABRICINSWITCH,operates_on
UDG:SET FABRICINSWITCH,FABRICINSWITCH,sets
UNC:LST FABRICINSWITCH,FABRICINSWITCH,operates_on
UNC:SET FABRICINSWITCH,FABRICINSWITCH,sets
UDG:LST FABRICMTU,FABRICMTU,operates_on
UDG:SET FABRICMTU,FABRICMTU,sets
UNC:LST FABRICMTU,FABRICMTU,operates_on
UNC:SET FABRICMTU,FABRICMTU,sets
UDG:DSP FABRICOAMINFO,FABRICOAMINFO,operates_on
UNC:DSP FABRICOAMINFO,FABRICOAMINFO,operates_on
UDG:DSP FABRICOAMPORT,FABRICOAMPORT,operates_on
UNC:DSP FABRICOAMPORT,FABRICOAMPORT,operates_on
UDG:RTR FABRICOAMSTAT,FABRICOAMSTAT,operates_on
UNC:RTR FABRICOAMSTAT,FABRICOAMSTAT,operates_on
UDG:DSP FABRICPLANEDOWN,FABRICPLANEDOWN,operates_on
UNC:DSP FABRICPLANEDOWN,FABRICPLANEDOWN,operates_on
UDG:DSP FABRICSUBHEALTHY,FABRICSUBHEALTHY,operates_on
UDG:LST FABRICSUBHEALTHY,FABRICSUBHEALTHY,operates_on
UDG:SET FABRICSUBHEALTHY,FABRICSUBHEALTHY,sets
UNC:DSP FABRICSUBHEALTHY,FABRICSUBHEALTHY,operates_on
UNC:LST FABRICSUBHEALTHY,FABRICSUBHEALTHY,operates_on
UNC:SET FABRICSUBHEALTHY,FABRICSUBHEALTHY,sets
UDG:DSP FABRICSUBHEALTHYLINK,FABRICSUBHEALTHYLINK,operates_on
UNC:DSP FABRICSUBHEALTHYLINK,FABRICSUBHEALTHYLINK,operates_on
UDG:DSP FABRICSUBHEALTHYSTAT,FABRICSUBHEALTHYSTAT,operates_on
UNC:DSP FABRICSUBHEALTHYSTAT,FABRICSUBHEALTHYSTAT,operates_on
UDG:RMV FABRICTRUNKMEMBER,FABRICTRUNKMEMBER,deletes
UDG:ADD FABRICTRUNKMEMBER,FABRICTRUNKMEMBER,creates
UDG:LST FABRICTRUNKMEMBER,FABRICTRUNKMEMBER,operates_on
UDG:DSP FABRICTRUNKSTATIS,FABRICTRUNKSTATIS,operates_on
UDG:DSP FABSUBDETAIL,FABSUBDETAIL,operates_on
UNC:DSP FABSUBDETAIL,FABSUBDETAIL,operates_on
UNC:SET FAILHANDLING,FAILHANDLING,sets
UDG:LST FASTRECOVERY,FASTRECOVERY,operates_on
UDG:SET FASTRECOVERY,FASTRECOVERY,sets
UNC:LST FASTRECOVERY,FASTRECOVERY,operates_on
UNC:SET FASTRECOVERY,FASTRECOVERY,sets
UNC:DSP FASTSCANDATA,FASTSCANDATA,operates_on
UNC:DSP FASTSCANPROCESS,FASTSCANPROCESS,operates_on
UNC:MOD FASTSCANRATE,FASTSCANRATE,modifies
UNC:RMV FASTSCANRATE,FASTSCANRATE,deletes
UNC:ADD FASTSCANRATE,FASTSCANRATE,creates
UNC:LST FASTSCANRATE,FASTSCANRATE,operates_on
UDG:LST FAULTCHECKBYFABRIC,FAULTCHECKBYFABRIC,operates_on
UDG:SET FAULTCHECKBYFABRIC,FAULTCHECKBYFABRIC,sets
UNC:LST FAULTCHECKBYFABRIC,FAULTCHECKBYFABRIC,operates_on
UNC:SET FAULTCHECKBYFABRIC,FAULTCHECKBYFABRIC,sets
UDG:LST FAULTDETECT,FAULTDETECT,operates_on
UDG:SET FAULTDETECT,FAULTDETECT,sets
UNC:LST FAULTDETECT,FAULTDETECT,operates_on
UNC:SET FAULTDETECT,FAULTDETECT,sets
UNC:LST FAULTLNKDETCFG,FAULTLNKDETCFG,operates_on
UNC:SET FAULTLNKDETCFG,FAULTLNKDETCFG,sets
UNC:MOD FAULTRANBINDGRP,FAULTRANBINDGRP,modifies
UNC:RMV FAULTRANBINDGRP,FAULTRANBINDGRP,deletes
UNC:ADD FAULTRANBINDGRP,FAULTRANBINDGRP,creates
UNC:LST FAULTRANBINDGRP,FAULTRANBINDGRP,operates_on
UNC:MOD FAULTRANGRP,FAULTRANGRP,modifies
UNC:RMV FAULTRANGRP,FAULTRANGRP,deletes
UNC:ADD FAULTRANGRP,FAULTRANGRP,creates
UNC:LST FAULTRANGRP,FAULTRANGRP,operates_on
UNC:RMV FAULTUPBINDGRP,FAULTUPBINDGRP,deletes
UNC:ADD FAULTUPBINDGRP,FAULTUPBINDGRP,creates
UNC:LST FAULTUPBINDGRP,FAULTUPBINDGRP,operates_on
UNC:MOD FAULTUPBINDRAN,FAULTUPBINDRAN,modifies
UNC:RMV FAULTUPBINDRAN,FAULTUPBINDRAN,deletes
UNC:ADD FAULTUPBINDRAN,FAULTUPBINDRAN,creates
UNC:LST FAULTUPBINDRAN,FAULTUPBINDRAN,operates_on
UNC:RMV FAULTUPGRP,FAULTUPGRP,deletes
UNC:ADD FAULTUPGRP,FAULTUPGRP,creates
UNC:LST FAULTUPGRP,FAULTUPGRP,operates_on
UNC:LST FAULTUPPAIR,FAULTUPPAIR,operates_on
UDG:MOD FCPARAM,FCPARAM,modifies
UDG:RMV FCPARAM,FCPARAM,deletes
UDG:ADD FCPARAM,FCPARAM,creates
UDG:LST FCPARAM,FCPARAM,operates_on
UNC:MOD FCPARAM,FCPARAM,modifies
UNC:RMV FCPARAM,FCPARAM,deletes
UNC:ADD FCPARAM,FCPARAM,creates
UNC:LST FCPARAM,FCPARAM,operates_on
UDG:DSP FCSTATIS,FCSTATIS,operates_on
UNC:DSP FCSTATIS,FCSTATIS,operates_on
UDG:LST FCSWITCH,FCSWITCH,operates_on
UDG:SET FCSWITCH,FCSWITCH,sets
UNC:LST FCSWITCH,FCSWITCH,operates_on
UNC:SET FCSWITCH,FCSWITCH,sets
UNC:MOD FEATLOCREPORT,FEATLOCREPORT,modifies
UNC:RMV FEATLOCREPORT,FEATLOCREPORT,deletes
UNC:ADD FEATLOCREPORT,FEATLOCREPORT,creates
UNC:LST FEATLOCREPORT,FEATLOCREPORT,operates_on
UDG:OPR FEATUREDISABLE,FEATUREDISABLE,operates_on
UNC:OPR FEATUREDISABLE,FEATUREDISABLE,operates_on
UDG:OPR FEATUREENABLE,FEATUREENABLE,operates_on
UNC:OPR FEATUREENABLE,FEATUREENABLE,operates_on
UDG:DSP FEATUREOPRHIST,FEATUREOPRHIST,operates_on
UNC:DSP FEATUREOPRHIST,FEATUREOPRHIST,operates_on
UDG:LST FEHBRESET,FEHBRESET,operates_on
UDG:SET FEHBRESET,FEHBRESET,sets
UDG:LST FEHEALCTRL,FEHEALCTRL,operates_on
UDG:SET FEHEALCTRL,FEHEALCTRL,sets
UDG:LST FEHEARTBEAT,FEHEARTBEAT,operates_on
UDG:SET FEHEARTBEAT,FEHEARTBEAT,sets
UDG:DSP FEICOM_CSTDATA,FEICOM_CSTDATA,operates_on
UNC:DSP FEICOM_CSTDATA,FEICOM_CSTDATA,operates_on
UDG:STR FEICOM_SMOOTH,FEICOM_SMOOTH,operates_on
UNC:STR FEICOM_SMOOTH,FEICOM_SMOOTH,operates_on
UDG:OPR FEIDBGCMD,FEIDBGCMD,operates_on
UNC:OPR FEIDBGCMD,FEIDBGCMD,operates_on
UDG:OPR FEIEXTPORTPKTDEBUG,FEIEXTPORTPKTDEBUG,operates_on
UNC:OPR FEIEXTPORTPKTDEBUG,FEIEXTPORTPKTDEBUG,operates_on
UDG:OPR FEIEXTPORTPKTDEBUGRULE,FEIEXTPORTPKTDEBUGRULE,operates_on
UNC:OPR FEIEXTPORTPKTDEBUGRULE,FEIEXTPORTPKTDEBUGRULE,operates_on
UDG:DSP FEIHEALTHSTATE,FEIHEALTHSTATE,operates_on
UNC:DSP FEIHEALTHSTATE,FEIHEALTHSTATE,operates_on
UDG:LST FEILOGSWITCH,FEILOGSWITCH,operates_on
UDG:SET FEILOGSWITCH,FEILOGSWITCH,sets
UDG:DSP FEIMCFWDTAB,FEIMCFWDTAB,operates_on
UNC:DSP FEIMCFWDTAB,FEIMCFWDTAB,operates_on
UDG:DSP FEINOTIFYIFMIFUPTIME,FEINOTIFYIFMIFUPTIME,operates_on
UNC:DSP FEINOTIFYIFMIFUPTIME,FEINOTIFYIFMIFUPTIME,operates_on
UDG:DSP FEIPORTVLAN,FEIPORTVLAN,operates_on
UNC:DSP FEIPORTVLAN,FEIPORTVLAN,operates_on
UDG:SET FEIPSTSEND,FEIPSTSEND,sets
UNC:SET FEIPSTSEND,FEIPSTSEND,sets
UDG:DSP FEISWHEALTHSTATE,FEISWHEALTHSTATE,operates_on
UNC:DSP FEISWHEALTHSTATE,FEISWHEALTHSTATE,operates_on
UDG:DSP FEI_FRM_CST_POOL,FEI_FRM_CST_POOL,operates_on
UNC:DSP FEI_FRM_CST_POOL,FEI_FRM_CST_POOL,operates_on
UNC:DSP FEMPACKET,FEMPACKET,operates_on
UDG:DSP FESDIAGINFO,FESDIAGINFO,operates_on
UNC:DSP FESDIAGINFO,FESDIAGINFO,operates_on
UDG:DSP FESMEMLIMIT,FESMEMLIMIT,operates_on
UNC:DSP FESMEMLIMIT,FESMEMLIMIT,operates_on
UDG:RTR FESOPERATIONSTC,FESOPERATIONSTC,operates_on
UNC:RTR FESOPERATIONSTC,FESOPERATIONSTC,operates_on
UDG:OPR FESSEARCHTABLE,FESSEARCHTABLE,operates_on
UNC:OPR FESSEARCHTABLE,FESSEARCHTABLE,operates_on
UDG:DSP FESSMOOTHSTAT,FESSMOOTHSTAT,operates_on
UNC:DSP FESSMOOTHSTAT,FESSMOOTHSTAT,operates_on
UDG:DSP FESTABLE,FESTABLE,operates_on
UNC:DSP FESTABLE,FESTABLE,operates_on
UDG:DSP FESTABLESTATICS,FESTABLESTATICS,operates_on
UNC:DSP FESTABLESTATICS,FESTABLESTATICS,operates_on
UNC:RMV FESTIVAL,FESTIVAL,deletes
UNC:ADD FESTIVAL,FESTIVAL,creates
UNC:LST FESTIVAL,FESTIVAL,operates_on
UDG:DSP FESVERIFICATION,FESVERIFICATION,operates_on
UDG:OPR FESVERIFICATION,FESVERIFICATION,operates_on
UNC:DSP FESVERIFICATION,FESVERIFICATION,operates_on
UNC:OPR FESVERIFICATION,FESVERIFICATION,operates_on
UDG:LST FETMFLOW,FETMFLOW,operates_on
UDG:SET FETMFLOW,FETMFLOW,sets
UNC:RTR FHBYPASS,FHBYPASS,operates_on
UNC:LST FHBYPASS,FHBYPASS,operates_on
UNC:SET FHBYPASS,FHBYPASS,sets
UDG:FTR FILE,FILE,operates_on
UDG:SYNC FILE,FILE,operates_on
UDG:DSP FILE,FILE,operates_on
UNC:FTR FILE,FILE,operates_on
UNC:SYNC FILE,FILE,operates_on
UNC:DSP FILE,FILE,operates_on
UDG:LST FILEDELPOLICY,FILEDELPOLICY,operates_on
UDG:SET FILEDELPOLICY,FILEDELPOLICY,sets
UNC:LST FILEDELPOLICY,FILEDELPOLICY,operates_on
UNC:SET FILEDELPOLICY,FILEDELPOLICY,sets
UDG:MOD FILTER,FILTER,modifies
UDG:RMV FILTER,FILTER,deletes
UDG:ADD FILTER,FILTER,creates
UDG:LST FILTER,FILTER,operates_on
UNC:MOD FILTERGP,FILTERGP,modifies
UNC:RMV FILTERGP,FILTERGP,deletes
UNC:ADD FILTERGP,FILTERGP,creates
UNC:LST FILTERGP,FILTERGP,operates_on
UNC:RMV FILTERGPMEMBER,FILTERGPMEMBER,deletes
UNC:ADD FILTERGPMEMBER,FILTERGPMEMBER,creates
UNC:LST FILTERGPMEMBER,FILTERGPMEMBER,operates_on
UDG:RMV FILTERGROUP,FILTERGROUP,deletes
UDG:ADD FILTERGROUP,FILTERGROUP,creates
UDG:LST FILTERGROUP,FILTERGROUP,operates_on
UDG:LST FILTERINFO,FILTERINFO,operates_on
UDG:MOD FILTERIPV6,FILTERIPV6,modifies
UDG:ADD FILTERIPV6,FILTERIPV6,creates
UNC:MOD FILTEROCSPARA,FILTEROCSPARA,modifies
UNC:RMV FILTEROCSPARA,FILTEROCSPARA,deletes
UNC:ADD FILTEROCSPARA,FILTEROCSPARA,creates
UNC:LST FILTEROCSPARA,FILTEROCSPARA,operates_on
UDG:MOD FILTERPOLICY,FILTERPOLICY,modifies
UDG:RMV FILTERPOLICY,FILTERPOLICY,deletes
UDG:ADD FILTERPOLICY,FILTERPOLICY,creates
UDG:LST FILTERPOLICY,FILTERPOLICY,operates_on
UNC:MOD FILTERPOLICY,FILTERPOLICY,modifies
UNC:RMV FILTERPOLICY,FILTERPOLICY,deletes
UNC:ADD FILTERPOLICY,FILTERPOLICY,creates
UNC:LST FILTERPOLICY,FILTERPOLICY,operates_on
UDG:MOD FINGERIDENT,FINGERIDENT,modifies
UDG:RMV FINGERIDENT,FINGERIDENT,deletes
UDG:ADD FINGERIDENT,FINGERIDENT,creates
UDG:LST FINGERIDENT,FINGERIDENT,operates_on
UDG:DSP FINGIDENSTATIC,FINGIDENSTATIC,operates_on
UDG:CLR FINGIDENSTATIC,FINGIDENSTATIC,operates_on
UNC:DSP FIXEDFC,FIXEDFC,operates_on
UNC:LST FIXEDFC,FIXEDFC,operates_on
UNC:SET FIXEDFC,FIXEDFC,sets
UDG:RTR FLOWAGETIME,FLOWAGETIME,operates_on
UDG:LST FLOWAGETIME,FLOWAGETIME,operates_on
UDG:SET FLOWAGETIME,FLOWAGETIME,sets
UNC:LST FLOWCTRLBUF,FLOWCTRLBUF,operates_on
UNC:SET FLOWCTRLBUF,FLOWCTRLBUF,sets
UNC:EXP FLOWCTRLLOG,FLOWCTRLLOG,operates_on
UNC:LST FLOWCTRLPARA,FLOWCTRLPARA,operates_on
UNC:SET FLOWCTRLPARA,FLOWCTRLPARA,sets
UNC:LST FLOWCTRLQUE,FLOWCTRLQUE,operates_on
UNC:SET FLOWCTRLQUE,FLOWCTRLQUE,sets
UNC:DSP FLOWCTRLSTAT,FLOWCTRLSTAT,operates_on
UDG:MOD FLOWFILTER,FLOWFILTER,modifies
UDG:RMV FLOWFILTER,FLOWFILTER,deletes
UDG:ADD FLOWFILTER,FLOWFILTER,creates
UDG:LST FLOWFILTER,FLOWFILTER,operates_on
UNC:RMV FLOWFILTER,FLOWFILTER,deletes
UNC:ADD FLOWFILTER,FLOWFILTER,creates
UNC:LST FLOWFILTER,FLOWFILTER,operates_on
UDG:RMV FLOWFILTERGRP,FLOWFILTERGRP,deletes
UDG:ADD FLOWFILTERGRP,FLOWFILTERGRP,creates
UDG:LST FLOWFILTERGRP,FLOWFILTERGRP,operates_on
UDG:LST FLOWLETPARA,FLOWLETPARA,operates_on
UDG:SET FLOWLETPARA,FLOWLETPARA,sets
UDG:DSP FLOWSTATISTICS,FLOWSTATISTICS,operates_on
UDG:RMV FLTBINDFLOWF,FLTBINDFLOWF,deletes
UDG:ADD FLTBINDFLOWF,FLTBINDFLOWF,creates
UDG:LST FLTBINDFLOWF,FLTBINDFLOWF,operates_on
UNC:SYN FMTPKG,FMTPKG,operates_on
UNC:RMV FMTPKGCFG,FMTPKGCFG,deletes
UNC:ADD FMTPKGCFG,FMTPKGCFG,creates
UNC:DSP FMTPKGCFG,FMTPKGCFG,operates_on
UNC:LST FMTPKGCFG,FMTPKGCFG,operates_on
UNC:DSP FMTSOFTPARA,FMTSOFTPARA,operates_on
UDG:DSP FOOLPROOFSWITCH,FOOLPROOFSWITCH,operates_on
UDG:SET FOOLPROOFSWITCH,FOOLPROOFSWITCH,sets
UNC:DSP FOOLPROOFSWITCH,FOOLPROOFSWITCH,operates_on
UNC:SET FOOLPROOFSWITCH,FOOLPROOFSWITCH,sets
UDG:LST FPIFUNC,FPIFUNC,operates_on
UDG:SET FPIFUNC,FPIFUNC,sets
UNC:DSP FRAMEDBG,FRAMEDBG,operates_on
UDG:RTR FUIENRICHMENT,FUIENRICHMENT,operates_on
UDG:LST FUIENRICHMENT,FUIENRICHMENT,operates_on
UDG:SET FUIENRICHMENT,FUIENRICHMENT,sets
UDG:SET FUIEXTFILTER,FUIEXTFILTER,sets
UDG:RMV FUIEXTFILTER,FUIEXTFILTER,deletes
UDG:LST FUIEXTFILTER,FUIEXTFILTER,operates_on
UDG:LST FUIFLOWCTLACT,FUIFLOWCTLACT,operates_on
UDG:SET FUIFLOWCTLACT,FUIFLOWCTLACT,sets
UDG:LST FUIFLOWCTLPARA,FUIFLOWCTLPARA,operates_on
UDG:SET FUIFLOWCTLPARA,FUIFLOWCTLPARA,sets
UDG:DSP FUNCTIONSETINFO,FUNCTIONSETINFO,operates_on
UNC:DSP FUNCTIONSETINFO,FUNCTIONSETINFO,operates_on
UDG:DSP FUNCTIONSETSTAT,FUNCTIONSETSTAT,operates_on
UNC:DSP FUNCTIONSETSTAT,FUNCTIONSETSTAT,operates_on
UNC:RMV FWAMATCHRULE,FWAMATCHRULE,deletes
UNC:ADD FWAMATCHRULE,FWAMATCHRULE,creates
UNC:LST FWAMATCHRULE,FWAMATCHRULE,operates_on
UDG:LST FWDFCPARA,FWDFCPARA,operates_on
UDG:SET FWDFCPARA,FWDFCPARA,sets
UNC:LST FWDFCPARA,FWDFCPARA,operates_on
UNC:SET FWDFCPARA,FWDFCPARA,sets
UDG:LST FWDPARA,FWDPARA,operates_on
UDG:SET FWDPARA,FWDPARA,sets
UNC:LST FWDPARA,FWDPARA,operates_on
UNC:SET FWDPARA,FWDPARA,sets
UDG:DSP FWDSTAT,FWDSTAT,operates_on
UNC:DSP FWDSTAT,FWDSTAT,operates_on
UDG:MOD FWPOLICY,FWPOLICY,modifies
UDG:RMV FWPOLICY,FWPOLICY,deletes
UDG:ADD FWPOLICY,FWPOLICY,creates
UDG:LST FWPOLICY,FWPOLICY,operates_on
UDG:RMV FWRULE,FWRULE,deletes
UDG:ADD FWRULE,FWRULE,creates
UDG:LST FWRULE,FWRULE,operates_on
UNC:RMV FWRULE,FWRULE,deletes
UNC:ADD FWRULE,FWRULE,creates
UNC:LST FWRULE,FWRULE,operates_on
UDG:LST FWSOFTPARA,FWSOFTPARA,operates_on
UDG:SET FWSOFTPARA,FWSOFTPARA,sets
UNC:LST FWSOFTPARA,FWSOFTPARA,operates_on
UNC:SET FWSOFTPARA,FWSOFTPARA,sets
UDG:LST FWSOFTPARABITS,FWSOFTPARABITS,operates_on
UDG:SET FWSOFTPARABITS,FWSOFTPARABITS,sets
UNC:LST FWSOFTPARABITS,FWSOFTPARABITS,operates_on
UNC:SET FWSOFTPARABITS,FWSOFTPARABITS,sets
UNC:LST GA5GREUSEDAVP,GA5GREUSEDAVP,operates_on
UNC:SET GA5GREUSEDAVP,GA5GREUSEDAVP,sets
UNC:RMV GAISOLATION,GAISOLATION,deletes
UNC:ADD GAISOLATION,GAISOLATION,creates
UNC:LST GAISOLATION,GAISOLATION,operates_on
UNC:DSP GALICENSEPEAK,GALICENSEPEAK,operates_on
UNC:LST GB,GB,operates_on
UNC:SET GB,GB,sets
UNC:RMV GBACCAREALST,GBACCAREALST,deletes
UNC:ADD GBACCAREALST,GBACCAREALST,creates
UNC:LST GBACCAREALST,GBACCAREALST,operates_on
UNC:LST GBACKOFFTIME,GBACKOFFTIME,operates_on
UNC:SET GBACKOFFTIME,GBACKOFFTIME,sets
UNC:MOD GBARD,GBARD,modifies
UNC:RMV GBARD,GBARD,deletes
UNC:ADD GBARD,GBARD,creates
UNC:LST GBARD,GBARD,operates_on
UNC:MOD GBAUTHCIPH,GBAUTHCIPH,modifies
UNC:RMV GBAUTHCIPH,GBAUTHCIPH,deletes
UNC:ADD GBAUTHCIPH,GBAUTHCIPH,creates
UNC:LST GBAUTHCIPH,GBAUTHCIPH,operates_on
UNC:LST GBDETACH,GBDETACH,operates_on
UNC:SET GBDETACH,GBDETACH,sets
UNC:RMV GBEPPOOL,GBEPPOOL,deletes
UNC:ADD GBEPPOOL,GBEPPOOL,creates
UNC:LST GBEPPOOL,GBEPPOOL,operates_on
UNC:MOD GBIMEICFG,GBIMEICFG,modifies
UNC:RMV GBIMEICFG,GBIMEICFG,deletes
UNC:ADD GBIMEICFG,GBIMEICFG,creates
UNC:LST GBIMEICFG,GBIMEICFG,operates_on
UNC:MOD GBIPLOCENDPT,GBIPLOCENDPT,modifies
UNC:RMV GBIPLOCENDPT,GBIPLOCENDPT,deletes
UNC:ADD GBIPLOCENDPT,GBIPLOCENDPT,creates
UNC:LST GBIPLOCENDPT,GBIPLOCENDPT,operates_on
UNC:MOD GBIPRMTENDPT,GBIPRMTENDPT,modifies
UNC:RMV GBIPRMTENDPT,GBIPRMTENDPT,deletes
UNC:ADD GBIPRMTENDPT,GBIPRMTENDPT,creates
UNC:LST GBIPRMTENDPT,GBIPRMTENDPT,operates_on
UNC:LST GBLOCPORTRGE,GBLOCPORTRGE,operates_on
UNC:SET GBLOCPORTRGE,GBLOCPORTRGE,sets
UNC:DSP GBMSCONTNUM,GBMSCONTNUM,operates_on
UNC:MOD GBNSECFGPARA,GBNSECFGPARA,modifies
UNC:RMV GBNSECFGPARA,GBNSECFGPARA,deletes
UNC:ADD GBNSECFGPARA,GBNSECFGPARA,creates
UNC:LST GBNSECFGPARA,GBNSECFGPARA,operates_on
UNC:MOD GBNSEGRP,GBNSEGRP,modifies
UNC:RMV GBNSEGRP,GBNSEGRP,deletes
UNC:ADD GBNSEGRP,GBNSEGRP,creates
UNC:LST GBNSEGRP,GBNSEGRP,operates_on
UNC:LST GBPAGING,GBPAGING,operates_on
UNC:LST GBPDPRESTBL,GBPDPRESTBL,operates_on
UNC:MOD GBRBWCTRL,GBRBWCTRL,modifies
UNC:RMV GBRBWCTRL,GBRBWCTRL,deletes
UNC:ADD GBRBWCTRL,GBRBWCTRL,creates
UNC:LST GBRBWCTRL,GBRBWCTRL,operates_on
UNC:LST GBSM,GBSM,operates_on
UNC:SET GBSM,GBSM,sets
UNC:LST GBSMPROCTRL,GBSMPROCTRL,operates_on
UNC:SET GBSMPROCTRL,GBSMPROCTRL,sets
UNC:MOD GBSUBRRLST,GBSUBRRLST,modifies
UNC:RMV GBSUBRRLST,GBSUBRRLST,deletes
UNC:ADD GBSUBRRLST,GBSUBRRLST,creates
UNC:LST GBSUBRRLST,GBSUBRRLST,operates_on
UDG:LST GCSMOOTHSWITCH,GCSMOOTHSWITCH,operates_on
UDG:SET GCSMOOTHSWITCH,GCSMOOTHSWITCH,sets
UNC:LST GCSMOOTHSWITCH,GCSMOOTHSWITCH,operates_on
UNC:SET GCSMOOTHSWITCH,GCSMOOTHSWITCH,sets
UNC:SYN GENERATECDR,GENERATECDR,operates_on
UNC:FOC GENERATECDR,GENERATECDR,operates_on
UNC:DSP GENERATECDR,GENERATECDR,operates_on
UNC:FOC GENERATESDC,GENERATESDC,operates_on
UNC:DSP GENERATESDC,GENERATESDC,operates_on
UDG:REQ GENSYNCALLCFGNTF,GENSYNCALLCFGNTF,operates_on
UNC:REQ GENSYNCALLCFGNTF,GENSYNCALLCFGNTF,operates_on
UNC:MOD GGSNCAUSECTRL,GGSNCAUSECTRL,modifies
UNC:RMV GGSNCAUSECTRL,GGSNCAUSECTRL,deletes
UNC:ADD GGSNCAUSECTRL,GGSNCAUSECTRL,creates
UNC:LST GGSNCAUSECTRL,GGSNCAUSECTRL,operates_on
UNC:MOD GGSNCHARACT,GGSNCHARACT,modifies
UNC:RMV GGSNCHARACT,GGSNCHARACT,deletes
UNC:ADD GGSNCHARACT,GGSNCHARACT,creates
UNC:LST GGSNCHARACT,GGSNCHARACT,operates_on
UDG:DSP GIDINFO,GIDINFO,operates_on
UNC:DSP GIDINFO,GIDINFO,operates_on
UDG:LST GIREDIRECTFUNC,GIREDIRECTFUNC,operates_on
UDG:SET GIREDIRECTFUNC,GIREDIRECTFUNC,sets
UDG:MOD GIREDIRECTPARA,GIREDIRECTPARA,modifies
UDG:RMV GIREDIRECTPARA,GIREDIRECTPARA,deletes
UDG:LST GIREDIRECTPARA,GIREDIRECTPARA,operates_on
UDG:ADD GIREDIRECTPARA,GIREDIRECTPARA,creates
UNC:LST GLBAPNRATECTRL,GLBAPNRATECTRL,operates_on
UNC:SET GLBAPNRATECTRL,GLBAPNRATECTRL,sets
UDG:LST GLBAPPPARA,GLBAPPPARA,operates_on
UDG:SET GLBAPPPARA,GLBAPPPARA,sets
UNC:DSP GLBCDRFLDCFG,GLBCDRFLDCFG,operates_on
UNC:LST GLBCDRFLDTEMP,GLBCDRFLDTEMP,operates_on
UNC:SET GLBCDRFLDTEMP,GLBCDRFLDTEMP,sets
UDG:LST GLBCFFUNC,GLBCFFUNC,operates_on
UDG:SET GLBCFFUNC,GLBCFFUNC,sets
UDG:RMV GLBCFTEMPLATE,GLBCFTEMPLATE,deletes
UDG:ADD GLBCFTEMPLATE,GLBCFTEMPLATE,creates
UDG:LST GLBCFTEMPLATE,GLBCFTEMPLATE,operates_on
UNC:LST GLBCGGROUP,GLBCGGROUP,operates_on
UNC:SET GLBCGGROUP,GLBCGGROUP,sets
UNC:LST GLBCHARGECHAR,GLBCHARGECHAR,operates_on
UNC:SET GLBCHARGECHAR,GLBCHARGECHAR,sets
UNC:LST GLBCHRFUNC,GLBCHRFUNC,operates_on
UNC:SET GLBCHRFUNC,GLBCHRFUNC,sets
UNC:RMV GLBCTXREQRATE,GLBCTXREQRATE,deletes
UNC:ADD GLBCTXREQRATE,GLBCTXREQRATE,creates
UNC:LST GLBCTXREQRATE,GLBCTXREQRATE,operates_on
UNC:MOD GLBDCCTEMPLATE,GLBDCCTEMPLATE,modifies
