param_id,command_name,param_identifier,enum_value,enum_label,enum_description
221f187424,MOD SECPOLICYCAR,SECPOLICYTYPE,WhiteList,,白名单策略。
221f187424,MOD SECPOLICYCAR,SECPOLICYTYPE,BlackList,,黑名单策略。
221f187424,MOD SECPOLICYCAR,SECPOLICYTYPE,Index,,索引策略。
221f187424,MOD SECPOLICYCAR,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
221f187424,MOD SECPOLICYCAR,SECPOLICYTYPE,Protocol,,协议策略。
221f187424,MOD SECPOLICYCAR,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,bgp,,BGP协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,icmp,,ICMP协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ldp,,LDP协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ospf,,OSPF协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,arp,,ARP协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,a,,
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,gre,,GRE协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ssh_server,,SSH服务器。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ssh_client,,SSH客户端。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,dhcp,,DHCP协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,dhcpv6,,DHCPv6协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,pim,,PIM协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,igmp,,IGMP协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,i,,
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,i,,
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,i,,
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,bgpv6,,BGPv6报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,icmpv6,,ICMPv6协议。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ospfv3,,OSPFv3报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,na,,NA报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ns,,NS报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,ra,,RA报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,rs,,RS报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,mld,,MLD报文。
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,i,,
19ce25337d,MOD SECPOLICYCAR,SUBPROTOTYPE,i,,
8f645f19d4,MOD SECPOLICYCAR,SUBTCPIPTYPE,FRAGMENT,,分片报文。
605cd79742,RMV SECPOLICYCAR,SECPOLICYTYPE,WhiteList,,白名单策略。
605cd79742,RMV SECPOLICYCAR,SECPOLICYTYPE,BlackList,,黑名单策略。
605cd79742,RMV SECPOLICYCAR,SECPOLICYTYPE,Index,,索引策略。
605cd79742,RMV SECPOLICYCAR,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
605cd79742,RMV SECPOLICYCAR,SECPOLICYTYPE,Protocol,,协议策略。
605cd79742,RMV SECPOLICYCAR,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,bgp,,BGP协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,icmp,,ICMP协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ldp,,LDP协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ospf,,OSPF协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,arp,,ARP协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,a,,
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,gre,,GRE协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ssh_server,,SSH服务器。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ssh_client,,SSH客户端。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,dhcp,,DHCP协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,dhcpv6,,DHCPv6协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,pim,,PIM协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,igmp,,IGMP协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,i,,
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,i,,
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,i,,
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,bgpv6,,BGPv6报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,icmpv6,,ICMPv6协议。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ospfv3,,OSPFv3报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,na,,NA报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ns,,NS报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,ra,,RA报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,rs,,RS报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,mld,,MLD报文。
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,i,,
1448289692,RMV SECPOLICYCAR,SUBPROTOTYPE,i,,
d164e06c86,RMV SECPOLICYCAR,SUBTCPIPTYPE,FRAGMENT,,分片报文。
1ac0b34ae1,ADD SECPOLICYCAR,SECPOLICYTYPE,WhiteList,,白名单策略。
1ac0b34ae1,ADD SECPOLICYCAR,SECPOLICYTYPE,BlackList,,黑名单策略。
1ac0b34ae1,ADD SECPOLICYCAR,SECPOLICYTYPE,Index,,索引策略。
1ac0b34ae1,ADD SECPOLICYCAR,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
1ac0b34ae1,ADD SECPOLICYCAR,SECPOLICYTYPE,Protocol,,协议策略。
1ac0b34ae1,ADD SECPOLICYCAR,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,bgp,,BGP协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,icmp,,ICMP协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ldp,,LDP协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ospf,,OSPF协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,arp,,ARP协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,a,,
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,gre,,GRE协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ssh_server,,SSH服务器。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ssh_client,,SSH客户端。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,dhcp,,DHCP协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,dhcpv6,,DHCPv6协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,pim,,PIM协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,igmp,,IGMP协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,i,,
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,i,,
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,i,,
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,bgpv6,,BGPv6报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,icmpv6,,ICMPv6协议。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ospfv3,,OSPFv3报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,na,,NA报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ns,,NS报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,ra,,RA报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,rs,,RS报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,mld,,MLD报文。
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,i,,
87790cc6d4,ADD SECPOLICYCAR,SUBPROTOTYPE,i,,
9c67de7e73,ADD SECPOLICYCAR,SUBTCPIPTYPE,FRAGMENT,,分片报文。
f71c98e728,DSP SECCARTAB,POLICYTYPE,Urpf,,URPF策略。
f71c98e728,DSP SECCARTAB,POLICYTYPE,WhiteList,,白名单策略。
f71c98e728,DSP SECCARTAB,POLICYTYPE,BlackList,,黑名单策略。
f71c98e728,DSP SECCARTAB,POLICYTYPE,Index,,索引策略。
f71c98e728,DSP SECCARTAB,POLICYTYPE,UserFlow,,用户自定义流策略。
f71c98e728,DSP SECCARTAB,POLICYTYPE,Protocol,,协议策略。
f71c98e728,DSP SECCARTAB,POLICYTYPE,WhiteListV6,,IPv6白名单。
6122850f30,LST SECPOLICYCAR,SECPOLICYTYPE,WhiteList,,白名单策略。
6122850f30,LST SECPOLICYCAR,SECPOLICYTYPE,BlackList,,黑名单策略。
6122850f30,LST SECPOLICYCAR,SECPOLICYTYPE,Index,,索引策略。
6122850f30,LST SECPOLICYCAR,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
6122850f30,LST SECPOLICYCAR,SECPOLICYTYPE,Protocol,,协议策略。
6122850f30,LST SECPOLICYCAR,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,bgp,,BGP协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,icmp,,ICMP协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ldp,,LDP协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ospf,,OSPF协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,arp,,ARP协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,a,,
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,gre,,GRE协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ssh_server,,SSH服务器。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ssh_client,,SSH客户端。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,dhcp,,DHCP协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,dhcpv6,,DHCPv6协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,pim,,PIM协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,igmp,,IGMP协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,i,,
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,i,,
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,i,,
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,bgpv6,,BGPv6报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,icmpv6,,ICMPv6协议。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ospfv3,,OSPFv3报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,na,,NA报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ns,,NS报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,ra,,RA报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,rs,,RS报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,mld,,MLD报文。
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,i,,
c1ff4e94c4,LST SECPOLICYCAR,SUBPROTOTYPE,i,,
eb2393f9c0,LST SECPOLICYCAR,SUBTCPIPTYPE,FRAGMENT,,分片报文。
fc2aabda41,LST SECPOLICYPRIO,SECPOLICYTYPE,WhiteList,,白名单。
fc2aabda41,LST SECPOLICYPRIO,SECPOLICYTYPE,BlackList,,黑名单。
fc2aabda41,LST SECPOLICYPRIO,SECPOLICYTYPE,Index,,索引。
fc2aabda41,LST SECPOLICYPRIO,SECPOLICYTYPE,UserFlow,,用户自定义流。
fc2aabda41,LST SECPOLICYPRIO,SECPOLICYTYPE,Protocol,,协议。
fc2aabda41,LST SECPOLICYPRIO,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
ecee987f03,LST SECPOLICYPRIO,SECPRIORITY,middle,,中。
ecee987f03,LST SECPOLICYPRIO,SECPRIORITY,high,,高。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,bgp,,BGP协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,icmp,,ICMP协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ldp,,LDP协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ospf,,OSPF协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,arp,,ARP协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,a,,
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,gre,,GRE协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ssh_server,,SSH服务器。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ssh_client,,SSH客户端。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,dhcp,,DHCP协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,dhcpv6,,DHCPv6协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,pim,,PIM协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,igmp,,IGMP协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,i,,
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,i,,
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,i,,
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,bgpv6,,BGPv6报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,icmpv6,,ICMPv6协议。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ospfv3,,OSPFv3报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,na,,NA报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ns,,NS报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,ra,,RA报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,rs,,RS报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,mld,,MLD报文。
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,i,,
002ece50f2,LST SECPOLICYPRIO,SUBPROTOTYPE,i,,
46c7c101da,LST SECPOLICYPRIO,SUBTCPIPTYPE,FRAGMENT,,分片报文。
872e858238,SET SECPOLICYPRIO,SECPOLICYTYPE,WhiteList,,白名单。
872e858238,SET SECPOLICYPRIO,SECPOLICYTYPE,BlackList,,黑名单。
872e858238,SET SECPOLICYPRIO,SECPOLICYTYPE,Index,,索引。
872e858238,SET SECPOLICYPRIO,SECPOLICYTYPE,UserFlow,,用户自定义流。
872e858238,SET SECPOLICYPRIO,SECPOLICYTYPE,Protocol,,协议。
872e858238,SET SECPOLICYPRIO,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
2f84765b69,SET SECPOLICYPRIO,SECPRIORITY,middle,,中。
2f84765b69,SET SECPOLICYPRIO,SECPRIORITY,high,,高。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,bgp,,BGP协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,icmp,,ICMP协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ldp,,LDP协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ospf,,OSPF协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,arp,,ARP协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,a,,
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,gre,,GRE协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ssh_server,,SSH服务器。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ssh_client,,SSH客户端。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,dhcp,,DHCP协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,dhcpv6,,DHCPv6协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,pim,,PIM协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,igmp,,IGMP协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,i,,
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,i,,
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,i,,
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,bgpv6,,BGPv6报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,icmpv6,,ICMPv6协议。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ospfv3,,OSPFv3报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,na,,NA报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ns,,NS报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,ra,,RA报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,rs,,RS报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,mld,,MLD报文。
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,i,,
4a8bbd6ca7,SET SECPOLICYPRIO,SUBPROTOTYPE,i,,
5fa3c8d6e7,SET SECPOLICYPRIO,SUBTCPIPTYPE,FRAGMENT,,分片报文。
b81bc2f4a2,MOD SECPOLICYPROSEQ,SECPROSEQWL,Second,,匹配优先级中。
b81bc2f4a2,MOD SECPOLICYPROSEQ,SECPROSEQWL,Third,,匹配优先级低。
6f6e923ef3,MOD SECPOLICYPROSEQ,SECPROSEQBL,Second,,匹配优先级中。
6f6e923ef3,MOD SECPOLICYPROSEQ,SECPROSEQBL,Third,,匹配优先级低。
cbe0e4307b,MOD SECPOLICYPROSEQ,SECPROSEQUF,Second,,匹配优先级中。
cbe0e4307b,MOD SECPOLICYPROSEQ,SECPROSEQUF,Third,,匹配优先级低。
2bc9f74cc5,ADD SECPOLICYPROSEQ,SECPROSEQWL,Second,,匹配优先级中。
2bc9f74cc5,ADD SECPOLICYPROSEQ,SECPROSEQWL,Third,,匹配优先级低。
ed02bc5059,ADD SECPOLICYPROSEQ,SECPROSEQBL,Second,,匹配优先级中。
ed02bc5059,ADD SECPOLICYPROSEQ,SECPROSEQBL,Third,,匹配优先级低。
71a84f551e,ADD SECPOLICYPROSEQ,SECPROSEQUF,Second,,匹配优先级中。
71a84f551e,ADD SECPOLICYPROSEQ,SECPROSEQUF,Third,,匹配优先级低。
e42d3e62f8,LST SECPOLICYPROSEQ,SECPROSEQWL,Second,,匹配优先级中。
e42d3e62f8,LST SECPOLICYPROSEQ,SECPROSEQWL,Third,,匹配优先级低。
5d3133cf10,LST SECPOLICYPROSEQ,SECPROSEQBL,Second,,匹配优先级中。
5d3133cf10,LST SECPOLICYPROSEQ,SECPROSEQBL,Third,,匹配优先级低。
f3f8e1bfff,LST SECPOLICYPROSEQ,SECPROSEQUF,Second,,匹配优先级中。
f3f8e1bfff,LST SECPOLICYPROSEQ,SECPROSEQUF,Third,,匹配优先级低。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,TotalPkt,,所有报文。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,WhiteList,,白名单策略。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,BlackList,,黑名单策略。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,Index,,索引策略。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,APP,,APP应用策略。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,Urpf,,URPF策略。
8496be661d,MOD SECPOLICYALARM,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,TotalPkt,,所有报文。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,WhiteList,,白名单策略。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,BlackList,,黑名单策略。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,Index,,索引策略。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,APP,,APP应用策略。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,Urpf,,URPF策略。
51201ff0a5,RMV SECPOLICYALARM,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,TotalPkt,,所有报文。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,WhiteList,,白名单策略。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,BlackList,,黑名单策略。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,Index,,索引策略。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,APP,,APP应用策略。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,Urpf,,URPF策略。
8d2adc9a8c,ADD SECPOLICYALARM,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,TotalPkt,,所有报文。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,WhiteList,,白名单策略。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,BlackList,,黑名单策略。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,Index,,索引策略。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,UserFlow,,用户自定义流策略。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,APP,,APP应用策略。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,Urpf,,URPF策略。
e7bcd5ced4,LST SECPOLICYALARM,SECPOLICYTYPE,WhiteListV6,,IPv6白名单。
c4146345c3,SET SECPOLICYAPPLNK,SECDFTACTION,Min_to_cp,,传给CPU。
607508f2ec,LST SECPOLICYSWITCH,SECPOLICYTYPE,WhiteList,,白名单策略。
607508f2ec,LST SECPOLICYSWITCH,SECPOLICYTYPE,BlackList,,黑名单策略。
607508f2ec,LST SECPOLICYSWITCH,SECPOLICYTYPE,APP,,应用策略。
f7ac450555,LST SECPOLICYSWITCH,SUBTCPIPTYPE,UDPFLOOD,,UDP泛洪报文。
f7ac450555,LST SECPOLICYSWITCH,SUBTCPIPTYPE,TCPSYN,,TCPSYN报文。
f7ac450555,LST SECPOLICYSWITCH,SUBTCPIPTYPE,FRAGMENT,,分片报文。
0bb8decdc5,SET SECPOLICYSWITCH,SECPOLICYTYPE,WhiteList,,白名单策略。
0bb8decdc5,SET SECPOLICYSWITCH,SECPOLICYTYPE,BlackList,,黑名单策略。
0bb8decdc5,SET SECPOLICYSWITCH,SECPOLICYTYPE,APP,,应用策略。
8569369dee,SET SECPOLICYSWITCH,SUBTCPIPTYPE,UDPFLOOD,,UDP泛洪报文。
8569369dee,SET SECPOLICYSWITCH,SUBTCPIPTYPE,TCPSYN,,TCPSYN报文。
8569369dee,SET SECPOLICYSWITCH,SUBTCPIPTYPE,FRAGMENT,,分片报文。
c359d96573,SET SECPOLICYALLPKTLEVEL,SECRATELEVEL,middle,,4500pps。
c359d96573,SET SECPOLICYALLPKTLEVEL,SECRATELEVEL,high,,6000pps。
5bd7824a44,MOD INTFURPF,SECURPFLOOSE,loose,,松散检查。
0fefae6e58,MOD INTFURPF,SECURFPDEFAULT,allow,,接受。
312d8e8bb5,MOD INTFURPF,SECPROTOFAMILY,ipv6,,IPv6类型。
cc7ebc8315,RMV INTFURPF,SECPROTOFAMILY,ipv6,,IPv6类型。
e1c16f7161,ADD INTFURPF,SECURPFLOOSE,loose,,松散检查。
7a8557b57a,ADD INTFURPF,SECURFPDEFAULT,allow,,接受。
021b2ff724,ADD INTFURPF,SECPROTOFAMILY,ipv6,,IPv6类型。
d9b1cb5b35,SET SECDEVURPF,SECURPFENABLE,FALSE,,去使能URPF。
7e620aea24,SET SECDEVURPF,SECURPFLOOSETYPE,loose,,URPF将进行松散检查，即：只要在转发表中存在表项就通过URPF检查，不要求接口一定匹配。
abbd893965,MOD IFIPV4ADDRESS,ADDRTYPE,sub,,从地址。
bd1c625d11,RMV IFIPV4ADDRESS,ADDRTYPE,sub,,从地址。
c58184d15c,ADD IFIPV4ADDRESS,ADDRTYPE,sub,,从地址。
821c793c7e,MOD IFIPV6CGA,SECLEVEL,high,,安全级别高，自动生成地址修正值。
821c793c7e,MOD IFIPV6CGA,SECLEVEL,notConfigured,,未配置。
4af00dcf9a,ADD IFIPV6CGA,SECLEVEL,high,,安全级别高，自动生成地址修正值。
4af00dcf9a,ADD IFIPV6CGA,SECLEVEL,notConfigured,,未配置。
dfd604417a,SET IFIPV6ENABLE,ENABLEFLAG,TRUE,,使能。
b7c232e22d,MOD IFIPV6ADDRESS,ADDRTYPE,linkLocal,,链路本地地址。
b7c232e22d,MOD IFIPV6ADDRESS,ADDRTYPE,anycast,,任播地址。
009cdd0416,MOD IFIPV6ADDRESS,IDGENTYPE,cga,,CGA。
009cdd0416,MOD IFIPV6ADDRESS,IDGENTYPE,eui64,,Eui64。
b58cc24737,RMV IFIPV6ADDRESS,ADDRTYPE,linkLocal,,链路本地地址。
b58cc24737,RMV IFIPV6ADDRESS,ADDRTYPE,anycast,,任播地址。
6444421f83,RMV IFIPV6ADDRESS,IDGENTYPE,cga,,CGA。
6444421f83,RMV IFIPV6ADDRESS,IDGENTYPE,eui64,,Eui64。
3eb66e336e,ADD IFIPV6ADDRESS,ADDRTYPE,linkLocal,,链路本地地址。
3eb66e336e,ADD IFIPV6ADDRESS,ADDRTYPE,anycast,,任播地址。
38ac0d0ce7,ADD IFIPV6ADDRESS,IDGENTYPE,cga,,CGA。
38ac0d0ce7,ADD IFIPV6ADDRESS,IDGENTYPE,eui64,,Eui64。
2f6af9b390,MOD IFIPV6NDRAPREFIX,NOAUTOCONFIG,off,,不使能。
0de025d96a,MOD IFIPV6NDRAPREFIX,OFFLINK,off,,不使能。
933cabcccf,ADD IFIPV6NDRAPREFIX,NOAUTOCONFIG,off,,不使能。
