file_path,file_name,ne_type,service_category,service_domain,config_object_area,specific_operation,classification_path,command_title_zh,command_name,operation_verb,command_object_name,doc_id,is_special_file,dir_depth
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP协议栈\IP协议统计\主机报文统计\统计功能配置\查询全局协议报文统计配置（LST HOSTSTCGLB）_49802002.md,查询全局协议报文统计配置（LST HOSTSTCGLB）_49802002.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP协议栈 / IP协议统计 / 主机报文统计 / 统计功能配置,平台服务管理 / VNRS功能管理 / IP服务 / IP协议栈 / IP协议统计 / 主机报文统计 / 统计功能配置,查询全局协议报文统计配置,LST HOSTSTCGLB,LST,HOSTSTCGLB,49802002,no,7
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP协议栈\IP协议统计\主机报文统计\统计功能配置\查询接口协议报文统计配置（LST HOSTSTCIF）_00440561.md,查询接口协议报文统计配置（LST HOSTSTCIF）_00440561.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP协议栈 / IP协议统计 / 主机报文统计 / 统计功能配置,平台服务管理 / VNRS功能管理 / IP服务 / IP协议栈 / IP协议统计 / 主机报文统计 / 统计功能配置,查询接口协议报文统计配置,LST HOSTSTCIF,LST,HOSTSTCIF,00440561,no,7
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP协议栈\IP协议统计\主机报文统计\统计功能配置\设置全局协议报文统计配置（SET HOSTSTCGLB）_00441557.md,设置全局协议报文统计配置（SET HOSTSTCGLB）_00441557.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP协议栈 / IP协议统计 / 主机报文统计 / 统计功能配置,平台服务管理 / VNRS功能管理 / IP服务 / IP协议栈 / IP协议统计 / 主机报文统计 / 统计功能配置,设置全局协议报文统计配置,SET HOSTSTCGLB,SET,HOSTSTCGLB,00441557,no,7
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP协议栈\TCP全局配置\查询TCP全局配置（LST TCPGLOBALCFG）_00601361.md,查询TCP全局配置（LST TCPGLOBALCFG）_00601361.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP协议栈 / TCP全局配置,平台服务管理 / VNRS功能管理 / IP服务 / IP协议栈 / TCP全局配置,查询TCP全局配置,LST TCPGLOBALCFG,LST,TCPGLOBALCFG,00601361,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP协议栈\TCP全局配置\设置TCP全局配置（SET TCPGLOBALCFG）_00440885.md,设置TCP全局配置（SET TCPGLOBALCFG）_00440885.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP协议栈 / TCP全局配置,平台服务管理 / VNRS功能管理 / IP服务 / IP协议栈 / TCP全局配置,设置TCP全局配置,SET TCPGLOBALCFG,SET,TCPGLOBALCFG,00440885,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\GTSM\显示GTSM统计（DSP GTSMSTATISTICS）_00440545.md,显示GTSM统计（DSP GTSMSTATISTICS）_00440545.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / GTSM,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / GTSM,显示GTSM统计,DSP GTSMSTATISTICS,DSP,GTSMSTATISTICS,00440545,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\GTSM\查询GTSM全局配置属性（LST GTSM）_00601001.md,查询GTSM全局配置属性（LST GTSM）_00601001.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / GTSM,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / GTSM,查询GTSM全局配置属性,LST GTSM,LST,GTSM,00601001,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\GTSM\清除GTSM统计（RTR GTSMSTATISTICS）_00866405.md,清除GTSM统计（RTR GTSMSTATISTICS）_00866405.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / GTSM,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / GTSM,清除GTSM统计,RTR GTSMSTATISTICS,RTR,GTSMSTATISTICS,00866405,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\GTSM\设置GTSM全局配置属性（SET GTSM）_00866477.md,设置GTSM全局配置属性（SET GTSM）_00866477.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / GTSM,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / GTSM,设置GTSM全局配置属性,SET GTSM,SET,GTSM,00866477,no,5
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec安全联盟\修改IPsec安全联盟（MOD IPSECSA）_49802214.md,修改IPsec安全联盟（MOD IPSECSA）_49802214.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec安全联盟,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec安全联盟,修改IPsec安全联盟,MOD IPSECSA,MOD,IPSECSA,49802214,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec安全联盟\创建IPsec安全联盟（ADD IPSECSA）_00865737.md,创建IPsec安全联盟（ADD IPSECSA）_00865737.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec安全联盟,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec安全联盟,创建IPsec安全联盟,ADD IPSECSA,ADD,IPSECSA,00865737,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec安全联盟\删除IPsec安全联盟（RMV IPSECSA）_50121510.md,删除IPsec安全联盟（RMV IPSECSA）_50121510.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec安全联盟,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec安全联盟,删除IPsec安全联盟,RMV IPSECSA,RMV,IPSECSA,50121510,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec安全联盟\显示IPsec安全联盟（DSP IPSECSA）_50280750.md,显示IPsec安全联盟（DSP IPSECSA）_50280750.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec安全联盟,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec安全联盟,显示IPsec安全联盟,DSP IPSECSA,DSP,IPSECSA,50280750,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec安全联盟\查询IPsec安全联盟（LST IPSECSA）_00440773.md,查询IPsec安全联盟（LST IPSECSA）_00440773.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec安全联盟,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec安全联盟,查询IPsec安全联盟,LST IPSECSA,LST,IPSECSA,00440773,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec提议\修改IPsec提议（MOD IPSECPROPOSAL）_00440657.md,修改IPsec提议（MOD IPSECPROPOSAL）_00440657.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec提议,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec提议,修改IPsec提议,MOD IPSECPROPOSAL,MOD,IPSECPROPOSAL,00440657,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec提议\创建IPsec提议（ADD IPSECPROPOSAL）_49801874.md,创建IPsec提议（ADD IPSECPROPOSAL）_49801874.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec提议,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec提议,创建IPsec提议,ADD IPSECPROPOSAL,ADD,IPSECPROPOSAL,49801874,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec提议\删除IPsec提议（RMV IPSECPROPOSAL）_50120786.md,删除IPsec提议（RMV IPSECPROPOSAL）_50120786.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec提议,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec提议,删除IPsec提议,RMV IPSECPROPOSAL,RMV,IPSECPROPOSAL,50120786,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\IPsec\IPsec提议\查询IPsec提议（LST IPSECPROPOSAL）_00601237.md,查询IPsec提议（LST IPSECPROPOSAL）_00601237.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / IPsec / IPsec提议,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / IPsec / IPsec提议,查询IPsec提议,LST IPSECPROPOSAL,LST,IPSECPROPOSAL,00601237,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain Key ID配置\修改Keychain Key ID的配置（MOD KEYCHAINKEYID）_00865921.md,修改Keychain Key ID的配置（MOD KEYCHAINKEYID）_00865921.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain Key ID配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain Key ID配置,修改Keychain Key ID的配置,MOD KEYCHAINKEYID,MOD,KEYCHAINKEYID,00865921,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain Key ID配置\删除Keychain Key ID的配置（RMV KEYCHAINKEYID）_00441061.md,删除Keychain Key ID的配置（RMV KEYCHAINKEYID）_00441061.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain Key ID配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain Key ID配置,删除Keychain Key ID的配置,RMV KEYCHAINKEYID,RMV,KEYCHAINKEYID,00441061,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain Key ID配置\增加Keychain Key ID的配置（ADD KEYCHAINKEYID）_00441313.md,增加Keychain Key ID的配置（ADD KEYCHAINKEYID）_00441313.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain Key ID配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain Key ID配置,增加Keychain Key ID的配置,ADD KEYCHAINKEYID,ADD,KEYCHAINKEYID,00441313,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain Key ID配置\查询Keychain Key ID的配置（LST KEYCHAINKEYID）_00441125.md,查询Keychain Key ID的配置（LST KEYCHAINKEYID）_00441125.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain Key ID配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain Key ID配置,查询Keychain Key ID的配置,LST KEYCHAINKEYID,LST,KEYCHAINKEYID,00441125,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain配置\修改Keychain的配置（MOD KEYCHAIN）_50281074.md,修改Keychain的配置（MOD KEYCHAIN）_50281074.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain配置,修改Keychain的配置,MOD KEYCHAIN,MOD,KEYCHAIN,50281074,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain配置\删除Keychain的配置（RMV KEYCHAIN）_00841577.md,删除Keychain的配置（RMV KEYCHAIN）_00841577.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain配置,删除Keychain的配置,RMV KEYCHAIN,RMV,KEYCHAIN,00841577,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain配置\增加Keychain的配置（ADD KEYCHAIN）_00841337.md,增加Keychain的配置（ADD KEYCHAIN）_00841337.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain配置,增加Keychain的配置,ADD KEYCHAIN,ADD,KEYCHAIN,00841337,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\Keychain\Keychain配置\查询Keychain的配置（LST KEYCHAIN）_49960978.md,查询Keychain的配置（LST KEYCHAIN）_49960978.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / Keychain / Keychain配置,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / Keychain / Keychain配置,查询Keychain的配置,LST KEYCHAIN,LST,KEYCHAIN,49960978,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv4策略规则\修改IPv4 MPAC策略规则（MOD MPACIPV4RULE）_50281054.md,修改IPv4 MPAC策略规则（MOD MPACIPV4RULE）_50281054.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv4策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv4策略规则,修改IPv4 MPAC策略规则,MOD MPACIPV4RULE,MOD,MPACIPV4RULE,50281054,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv4策略规则\删除IPv4 MPAC策略规则（RMV MPACIPV4RULE）_50281790.md,删除IPv4 MPAC策略规则（RMV MPACIPV4RULE）_50281790.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv4策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv4策略规则,删除IPv4 MPAC策略规则,RMV MPACIPV4RULE,RMV,MPACIPV4RULE,50281790,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv4策略规则\增加IPv4 MPAC策略规则（ADD MPACIPV4RULE）_49802318.md,增加IPv4 MPAC策略规则（ADD MPACIPV4RULE）_49802318.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv4策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv4策略规则,增加IPv4 MPAC策略规则,ADD MPACIPV4RULE,ADD,MPACIPV4RULE,49802318,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv4策略规则\查询IPv4 MPAC策略规则（LST MPACIPV4RULE）_50280742.md,查询IPv4 MPAC策略规则（LST MPACIPV4RULE）_50280742.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv4策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv4策略规则,查询IPv4 MPAC策略规则,LST MPACIPV4RULE,LST,MPACIPV4RULE,50280742,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv4规则匹配统计\查询IPv4 MPAC策略匹配统计（DSP MPACV4RULESTAT）_00866469.md,查询IPv4 MPAC策略匹配统计（DSP MPACV4RULESTAT）_00866469.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv4规则匹配统计,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv4规则匹配统计,查询IPv4 MPAC策略匹配统计,DSP MPACV4RULESTAT,DSP,MPACV4RULESTAT,00866469,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv4规则匹配统计\清除IPv4 MPAC策略匹配统计计数（RTR MPACCOUNTERV4）_00841369.md,清除IPv4 MPAC策略匹配统计计数（RTR MPACCOUNTERV4）_00841369.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv4规则匹配统计,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv4规则匹配统计,清除IPv4 MPAC策略匹配统计计数,RTR MPACCOUNTERV4,RTR,MPACCOUNTERV4,00841369,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv6策略规则\修改IPv6 MPAC策略规则（MOD MPACIPV6RULE）_49961110.md,修改IPv6 MPAC策略规则（MOD MPACIPV6RULE）_49961110.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv6策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv6策略规则,修改IPv6 MPAC策略规则,MOD MPACIPV6RULE,MOD,MPACIPV6RULE,49961110,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv6策略规则\删除IPv6 MPAC策略规则（RMV MPACIPV6RULE）_00441153.md,删除IPv6 MPAC策略规则（RMV MPACIPV6RULE）_00441153.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv6策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv6策略规则,删除IPv6 MPAC策略规则,RMV MPACIPV6RULE,RMV,MPACIPV6RULE,00441153,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv6策略规则\增加IPv6 MPAC策略规则（ADD MPACIPV6RULE）_50281526.md,增加IPv6 MPAC策略规则（ADD MPACIPV6RULE）_50281526.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv6策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv6策略规则,增加IPv6 MPAC策略规则,ADD MPACIPV6RULE,ADD,MPACIPV6RULE,50281526,no,6
D:\mywork\KnowledgeBase\SFCGraph\output\UDG_Product_Documentation_CH_20.15.2\OM参考\命令\UDG MML命令\平台服务管理\VNRS功能管理\IP服务\IP安全管理\MPAC\IPv6策略规则\查询IPv6 MPAC策略规则（LST MPACIPV6RULE）_00866397.md,查询IPv6 MPAC策略规则（LST MPACIPV6RULE）_00866397.md,UDG,平台服务管理,VNRS功能管理,IP服务,IP安全管理 / MPAC / IPv6策略规则,平台服务管理 / VNRS功能管理 / IP服务 / IP安全管理 / MPAC / IPv6策略规则,查询IPv6 MPAC策略规则,LST MPACIPV6RULE,LST,MPACIPV6RULE,00866397,no,6
